province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
New Brunswick,Université de Moncton- monction campus,Génie civil,10475,5716,65%,5 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Génie électrique,10475,5716,65%,5 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Génie mécanique,10475,5716,65%,5 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Géographie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Gestion des opérations,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Gestion des réseaux de distribution,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Gestion des services financiers,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,"Gestion du loisir, sport et tourisme",10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Gestion internationale,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Histoire,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Information-communication,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Informatique,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Informatique appliquée,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Kinésiologie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Management,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Marketing,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Marketing appliqué,10475,5716,65%,2 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Mathématiques,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Musique,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Nutrition,10475,5716,65%,5 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Philosophie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Physique,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Psychologie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Science infirmière,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Science politique,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Sciences de la santé,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Sciences de laboratoire médical,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Sciences du langage,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Sociologie,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Systèmes d'information organisationnels,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Techniques radiologiques,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Thérapie respiratoire,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Traduction,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton- monction campus,Travail social,10475,5716,65%,5 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton-Edmondston Campus,Aménagement des forêts,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton-Shippagan Campus,Développement durable et zone côtière,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton-Shippagan Campus,Diplôme en administration des affaires,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton-Shippagan Campus,Gestion de l'information,10475,5716,65%,4 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
New Brunswick,Université de Moncton-Shippagan Campus,"Technologie, information et leadership",10475,5716,65%,2 years,French,Please see university website for TOEFL information.,,,46' 54.84" W,46° 6' 18" N,www.umoncton.ca
Nova Scotia,Université Sainte-Anne,Bachelor of Business Administration,255,255,60%,4 years,French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,Bachelor of Arts- Major in Commerce,255,255,60%,4 years,French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,Bachelors of Arts - double major,255,255,60%,4 years,English and French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,Bachelors of Arts- major in French,255,255,60%,4 years,French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,Bachelors of Arts- major in English,255,255,60%,4 years,English,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,"Bachelor of Arts- Double major French, and English Translation",255,255,60%,4 years,English and French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,History Major,255,255,60%,4 years,French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,Acadian Studies Major,255,255,60%,4 years,French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,Canadian Studies Major,255,255,60%,4 years,French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,Bachelor in Social Work,255,255,60%,4 years,French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,Bachelor in Science,255,255,60%,3 years,French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
Nova Scotia,Université Sainte-Anne,Biology Major,255,255,60%,4 years,French,Please see university website for TOEFL information.,,Please see university website for addition tuition fees. Fees are per semester.,66° 20' 42.07" W,44° 15' 26.57" N,www.usainteanne.ca
