province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
British Columbia,Trinity Western University,Physics,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,Political Studies,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,Pre-Engineering,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,Psychology,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,Religious Studies,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,Social Studies,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,Sociology,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,Sport & Leisure Management,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,Theatre,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,University Transition First Year (UT 1),742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,World Languages & Cultures,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Trinity Western University,Worship Arts,742,742,67,Information not available,English,Internet-based test score of 100,,See university website for additional information regarding admission and tuition fees. Fee is per semester hour. There are additional fees for international students.,122° 36' 2.74" W,49° 8' 25.08" N,www.twu.ca
British Columbia,Capilano University,Accounting Assistant (certificate),572,128,70,8 month,English,"83 (internet-based score), 560 (paper-based score) ",,"Admission depends on courses, province, and country. Fees are per credit. Please see university website for additional information",123° 1' 10" W,49° 19' 7" N,www.capilanou.ca
British Columbia,Capilano University,Accounting Assistant (diploma),572,128,60,2 year,English,"83 (internet-based score), 560 (paper-based score) ",,"Admission depends on courses, province, and country. Fees are per credit. Please see university website for additional information",123° 1' 10" W,49° 19' 7" N,www.capilanou.ca
British Columbia,Capilano University,Acting for Stage and Screen (certificate),572,128,60,1 year,English,"83 (internet-based score), 560 (paper-based score) ",,"Applicants must audition. Admission depends on courses, province, and country. Fees are per credit. Please see university website for additional information. ",123° 1' 10" W,49° 19' 7" N,www.capilanou.ca
British Columbia,Capilano University,Acting for Stage and Screen (diploma),572,128,60,3 years,English,"83 (internet-based score), 560 (paper-based score) ",,"Applicants must audition. Admission depends on courses, province, and country. Fees are per credit. Please see university website for additional information. ",123° 1' 10" W,49° 19' 7" N,www.capilanou.ca
British Columbia,Capilano University,"Animation, 2D and Visual Development Diploma (diploma)",572,128,60,2 year,English,"83 (internet-based score), 560 (paper-based score) ",,"Admission depends on courses, province, and country. Fees are per credit. Please see university website for additional information",123° 1' 10" W,49° 19' 7" N,www.capilanou.ca
British Columbia,Capilano University,"Animation, 3D for Film and Games (diploma)",572,128,60,2 year,English,"83 (internet-based score), 560 (paper-based score) ",,"Admission depends on courses, province, and country. Fees are per credit. Please see university website for additional information",123° 1' 10" W,49° 19' 7" N,www.capilanou.ca
British Columbia,Capilano University,Art History,572,128,60,4 years,English,"83 (internet-based score), 560 (paper-based score) ",,"Admission depends on courses, province, and country. Fees are per credit. Please see university website for additional information",123° 1' 10" W,49° 19' 7" N,www.capilanou.ca
British Columbia,Capilano University,Applied Behaviour Analysis - Autism (bachelor degree),572,128,60,4 years,English,"83 (internet-based score), 560 (paper-based score) ",,"Admission depends on courses, province, and country. Fees are per credit. Please see university website for additional information",123° 1' 10" W,49° 19' 7" N,www.capilanou.ca
British Columbia,Capilano University,Arts and Entertainment Management (diploma),572,128,60,2 years,English,"83 (internet-based score), 560 (paper-based score) ",,"Admission depends on courses, province, and country. Fees are per credit. Please see university website for additional information",123° 1' 10" W,49° 19' 7" N,www.capilanou.ca
